ncessch,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,st_schid,lea_cwiftest,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,wealth_prop,mid_prop,pov_prop,bachelors_pct,high_school,no_diploma_pct,high_ed
410600000534,97080,21-Suburb: Large,6-Not eligible for either TAS or SWP,517,409,36,23.5,368,1313,0.996,0.7911025145067698,0.06963249516441006,5,18.2,31.8,23.9,26.1,0.04011030333416896,0.228127350213086,0.1647029330659313,16,26.1,4.9,9.1
411004000909,97266,11-City: Large,5-Eligible for Title I SWP provides SWP program,498,288,73,16.52,230,864,0.999,0.5783132530120482,0.1465863453815261,3,9,14.1,28.2,48.7,0.01007994438651373,0.32047271463329857,0.2881473757386166,11.8,27.3,13,5.6
411004000909,97266,11-City: Large,5-Eligible for Title I SWP provides SWP program,498,288,73,16.52,230,864,0.999,0.5783132530120482,0.1465863453815261,4,14.6,22.5,15.7,47.2,0.01007994438651373,0.32047271463329857,0.2881473757386166,11.8,27.3,13,5.6
411004000909,97266,11-City: Large,5-Eligible for Title I SWP provides SWP program,498,288,73,16.52,230,864,0.999,0.5783132530120482,0.1465863453815261,5,11.1,18.5,25.9,44.4,0.01007994438651373,0.32047271463329857,0.2881473757386166,11.8,27.3,13,5.6
410474000562,97404,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,402,181,34,21.45,183,518,0.879,0.4502487562189055,0.0845771144278607,6,13.6,26.6,32.5,27.3,0.03226879574184963,0.24018629407850964,0.2162341982701264,16.1,24,5.6,10.1
410474000562,97404,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,402,181,34,21.45,183,518,0.879,0.4502487562189055,0.0845771144278607,7,8.1,21.6,31.5,38.7,0.03226879574184963,0.24018629407850964,0.2162341982701264,16.1,24,5.6,10.1
410474000562,97404,12-City: Mid-size,2-Eligible for Title I TAS provides TAS program,402,181,34,21.45,183,518,0.879,0.4502487562189055,0.0845771144278607,8,9.1,23.2,23.2,44.4,0.03226879574184963,0.24018629407850964,0.2162341982701264,16.1,24,5.6,10.1
411089001297,97009,41-Rural: Fringe,6-Not eligible for either TAS or SWP,349,74,28,22.19,368,99,0.972,0.21203438395415472,0.08022922636103152,3,25,23.1,32.7,19.2,0.09551886792452831,0.19929245283018868,0.1509433962264151,12.7,31.2,5.1,6.6
411089001297,97009,41-Rural: Fringe,6-Not eligible for either TAS or SWP,349,74,28,22.19,368,99,0.972,0.21203438395415472,0.08022922636103152,4,34.4,31.1,24.6,9.8,0.09551886792452831,0.19929245283018868,0.1509433962264151,12.7,31.2,5.1,6.6
411089001297,97009,41-Rural: Fringe,6-Not eligible for either TAS or SWP,349,74,28,22.19,368,99,0.972,0.21203438395415472,0.08022922636103152,5,17.5,36.5,30.2,15.9,0.09551886792452831,0.19929245283018868,0.1509433962264151,12.7,31.2,5.1,6.6
411082000792,97303,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,418,332,26,17.24,172,746,0.902,0.7942583732057417,0.06220095693779904,3,10.2,10.2,18.6,61,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
411082000792,97303,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,418,332,26,17.24,172,746,0.902,0.7942583732057417,0.06220095693779904,4,17.8,35.6,20.5,26,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
411082000792,97303,22-Suburb: Mid-size,5-Eligible for Title I SWP provides SWP program,418,332,26,17.24,172,746,0.902,0.7942583732057417,0.06220095693779904,5,13.7,35.6,28.8,21.9,0.029906542056074768,0.26114819759679575,0.19465954606141522,15.8,25.5,7.1,8.2
410804000436,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,566,322,42,20.15,284,416,0.886,0.568904593639576,0.07420494699646643,3,19.2,19.2,24.7,37,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
410804000436,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,566,322,42,20.15,284,416,0.886,0.568904593639576,0.07420494699646643,4,14.3,19.8,27.5,38.5,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
410804000436,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,566,322,42,20.15,284,416,0.886,0.568904593639576,0.07420494699646643,5,24,34.7,14.7,26.7,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
410804000436,97504,13-City: Small,5-Eligible for Title I SWP provides SWP program,566,322,42,20.15,284,416,0.886,0.568904593639576,0.07420494699646643,6,10.7,35.7,23.2,30.4,0.10222868217054264,0.18313953488372092,0.25193798449612403,18.4,25.3,6,10.1
410474000564,97405,12-City: Mid-size,6-Not eligible for either TAS or SWP,376,184,36,23.89,247,519,0.879,0.48936170212765956,0.09574468085106383,6,24.3,33,25.2,17.4,0.11479910157224857,0.1761916645869728,0.19665585225854754,29.3,13.1,2.4,27.7
410474000564,97405,12-City: Mid-size,6-Not eligible for either TAS or SWP,376,184,36,23.89,247,519,0.879,0.48936170212765956,0.09574468085106383,7,16.9,31.5,29,22.6,0.11479910157224857,0.1761916645869728,0.19665585225854754,29.3,13.1,2.4,27.7
410474000564,97405,12-City: Mid-size,6-Not eligible for either TAS or SWP,376,184,36,23.89,247,519,0.879,0.48936170212765956,0.09574468085106383,8,26.4,34.5,15.5,23.6,0.11479910157224857,0.1761916645869728,0.19665585225854754,29.3,13.1,2.4,27.7
410702000499,97627,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,205,113,19,17.36,231,474,0.85,0.551219512195122,0.09268292682926829,3,11.1,27.8,19.4,41.7,0.02506265664160401,0.24060150375939848,0.24561403508771928,10.8,30.4,9.4,0
410702000499,97627,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,205,113,19,17.36,231,474,0.85,0.551219512195122,0.09268292682926829,4,34.3,31.4,17.1,17.1,0.02506265664160401,0.24060150375939848,0.24561403508771928,10.8,30.4,9.4,0
410702000499,97627,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,205,113,19,17.36,231,474,0.85,0.551219512195122,0.09268292682926829,5,17.1,39,26.8,17.1,0.02506265664160401,0.24060150375939848,0.24561403508771928,10.8,30.4,9.4,0
410702000499,97627,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,205,113,19,17.36,231,474,0.85,0.551219512195122,0.09268292682926829,6,11.1,44.4,27.8,16.7,0.02506265664160401,0.24060150375939848,0.24561403508771928,10.8,30.4,9.4,0
410804001829,97501,13-City: Small,5-Eligible for Title I SWP provides SWP program,426,300,43,18.52,113,5205,0.886,0.704225352112676,0.10093896713615023,3,8,24,30,38,0.04105909439754413,0.24865694551036072,0.2229470452801228,10.5,29.2,10.4,6.7
410804001829,97501,13-City: Small,5-Eligible for Title I SWP provides SWP program,426,300,43,18.52,113,5205,0.886,0.704225352112676,0.10093896713615023,4,12,18,28,42,0.04105909439754413,0.24865694551036072,0.2229470452801228,10.5,29.2,10.4,6.7
410804001829,97501,13-City: Small,5-Eligible for Title I SWP provides SWP program,426,300,43,18.52,113,5205,0.886,0.704225352112676,0.10093896713615023,5,14,24,20,42,0.04105909439754413,0.24865694551036072,0.2229470452801228,10.5,29.2,10.4,6.7
410804001829,97501,13-City: Small,5-Eligible for Title I SWP provides SWP program,426,300,43,18.52,113,5205,0.886,0.704225352112676,0.10093896713615023,6,20,28,32,20,0.04105909439754413,0.24865694551036072,0.2229470452801228,10.5,29.2,10.4,6.7
410804001829,97501,13-City: Small,5-Eligible for Title I SWP provides SWP program,426,300,43,18.52,113,5205,0.886,0.704225352112676,0.10093896713615023,7,10.3,38.5,30.8,20.5,0.04105909439754413,0.24865694551036072,0.2229470452801228,10.5,29.2,10.4,6.7
410804001829,97501,13-City: Small,5-Eligible for Title I SWP provides SWP program,426,300,43,18.52,113,5205,0.886,0.704225352112676,0.10093896713615023,8,14.6,41.5,36.6,7.3,0.04105909439754413,0.24865694551036072,0.2229470452801228,10.5,29.2,10.4,6.7
410960000021,97370,42-Rural: Distant,6-Not eligible for either TAS or SWP,199,87,17,12.97,399,3440,0.874,0.4371859296482412,0.08542713567839195,3,5.9,11.8,29.4,52.9,0.06372549019607843,0.18872549019607843,0.17524509803921567,23.6,16.8,2.9,17.3
410960000021,97370,42-Rural: Distant,6-Not eligible for either TAS or SWP,199,87,17,12.97,399,3440,0.874,0.4371859296482412,0.08542713567839195,4,30.8,38.5,7.7,23.1,0.06372549019607843,0.18872549019607843,0.17524509803921567,23.6,16.8,2.9,17.3
410960000021,97370,42-Rural: Distant,6-Not eligible for either TAS or SWP,199,87,17,12.97,399,3440,0.874,0.4371859296482412,0.08542713567839195,5,25,18.8,25,31.3,0.06372549019607843,0.18872549019607843,0.17524509803921567,23.6,16.8,2.9,17.3
410960000021,97370,42-Rural: Distant,6-Not eligible for either TAS or SWP,199,87,17,12.97,399,3440,0.874,0.4371859296482412,0.08542713567839195,6,28.6,28.6,21.4,21.4,0.06372549019607843,0.18872549019607843,0.17524509803921567,23.6,16.8,2.9,17.3
410960000021,97370,42-Rural: Distant,6-Not eligible for either TAS or SWP,199,87,17,12.97,399,3440,0.874,0.4371859296482412,0.08542713567839195,7,7.1,50,28.6,14.3,0.06372549019607843,0.18872549019607843,0.17524509803921567,23.6,16.8,2.9,17.3
410960000021,97370,42-Rural: Distant,6-Not eligible for either TAS or SWP,199,87,17,12.97,399,3440,0.874,0.4371859296482412,0.08542713567839195,8,7.7,38.5,30.8,23.1,0.06372549019607843,0.18872549019607843,0.17524509803921567,23.6,16.8,2.9,17.3
410192001217,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,651,339,87,16.41,284,1166,1.051,0.5207373271889401,0.1336405529953917,3,29.3,34.8,21.7,14.1,NA,NA,NA,NA,NA,NA,NA
410192001217,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,651,339,87,16.41,284,1166,1.051,0.5207373271889401,0.1336405529953917,4,22,17.8,22,38.1,NA,NA,NA,NA,NA,NA,NA
410192001217,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,651,339,87,16.41,284,1166,1.051,0.5207373271889401,0.1336405529953917,5,23.7,23.7,25.2,27.3,NA,NA,NA,NA,NA,NA,NA
410708001847,97603,33-Town: Remote,6-Not eligible for either TAS or SWP,89,NA,NA,38.36,124,5355,0.85,NA,NA,3,NA,NA,NA,NA,0,0.30256410256410254,0.3230769230769231,14.2,33.8,6.3,6.9
410708001847,97603,33-Town: Remote,6-Not eligible for either TAS or SWP,89,NA,NA,38.36,124,5355,0.85,NA,NA,4,NA,NA,NA,NA,0,0.30256410256410254,0.3230769230769231,14.2,33.8,6.3,6.9
410708001847,97603,33-Town: Remote,6-Not eligible for either TAS or SWP,89,NA,NA,38.36,124,5355,0.85,NA,NA,5,NA,NA,NA,NA,0,0.30256410256410254,0.3230769230769231,14.2,33.8,6.3,6.9
410708001847,97603,33-Town: Remote,6-Not eligible for either TAS or SWP,89,NA,NA,38.36,124,5355,0.85,NA,NA,6,NA,NA,NA,NA,0,0.30256410256410254,0.3230769230769231,14.2,33.8,6.3,6.9
410708001847,97603,33-Town: Remote,6-Not eligible for either TAS or SWP,89,NA,NA,38.36,124,5355,0.85,NA,NA,7,NA,NA,NA,NA,0,0.30256410256410254,0.3230769230769231,14.2,33.8,6.3,6.9
410708001847,97603,33-Town: Remote,6-Not eligible for either TAS or SWP,89,NA,NA,38.36,124,5355,0.85,NA,NA,8,NA,NA,NA,NA,0,0.30256410256410254,0.3230769230769231,14.2,33.8,6.3,6.9
410708000512,97601,33-Town: Remote,6-Not eligible for either TAS or SWP,623,350,36,20.99,128,487,0.85,0.5617977528089888,0.05778491171749599,NA,NA,NA,NA,NA,0.023464998044583497,0.2624168947985921,0.27688697692608527,13.3,28,10.6,8.7
410004000179,97103,42-Rural: Distant,6-Not eligible for either TAS or SWP,139,45,26,19.39,261,169,0.872,0.3237410071942446,0.18705035971223022,NA,NA,NA,NA,NA,0.040268456375838924,0.25033557046979865,0.22751677852348992,13.7,25.6,5.5,10.9
410720001131,97850,33-Town: Remote,6-Not eligible for either TAS or SWP,640,194,42,19.72,371,1073,0.826,0.303125,0.065625,NA,NA,NA,NA,NA,0,0.225,0.25,16.3,31.9,5.8,9.3
410720001127,97850,33-Town: Remote,6-Not eligible for either TAS or SWP,535,216,44,20.58,327,1072,0.826,0.40373831775700936,0.08224299065420561,6,18.1,31.1,29.5,21.2,0,0.225,0.25,16.3,31.9,5.8,9.3
410720001127,97850,33-Town: Remote,6-Not eligible for either TAS or SWP,535,216,44,20.58,327,1072,0.826,0.40373831775700936,0.08224299065420561,7,11,33.1,33.1,22.7,0,0.225,0.25,16.3,31.9,5.8,9.3
410720001127,97850,33-Town: Remote,6-Not eligible for either TAS or SWP,535,216,44,20.58,327,1072,0.826,0.40373831775700936,0.08224299065420561,8,14.8,35.2,33.5,16.5,0,0.225,0.25,16.3,31.9,5.8,9.3
410738000710,97355,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,228,61,33,17.1,251,671,0.936,0.2675438596491228,0.14473684210526316,3,16.7,5.6,50,27.8,0.024011821204285185,0.25637236793498336,0.22977465829331364,11.7,32.8,7.1,4.9
410738000710,97355,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,228,61,33,17.1,251,671,0.936,0.2675438596491228,0.14473684210526316,4,20,26.7,20,33.3,0.024011821204285185,0.25637236793498336,0.22977465829331364,11.7,32.8,7.1,4.9
410738000710,97355,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,228,61,33,17.1,251,671,0.936,0.2675438596491228,0.14473684210526316,5,17.2,48.3,13.8,20.7,0.024011821204285185,0.25637236793498336,0.22977465829331364,11.7,32.8,7.1,4.9
410738000710,97355,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,228,61,33,17.1,251,671,0.936,0.2675438596491228,0.14473684210526316,6,22.7,45.5,13.6,18.2,0.024011821204285185,0.25637236793498336,0.22977465829331364,11.7,32.8,7.1,4.9
410738000710,97355,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,228,61,33,17.1,251,671,0.936,0.2675438596491228,0.14473684210526316,7,24,52,16,8,0.024011821204285185,0.25637236793498336,0.22977465829331364,11.7,32.8,7.1,4.9
410738000710,97355,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,228,61,33,17.1,251,671,0.936,0.2675438596491228,0.14473684210526316,8,26.3,42.1,21.1,10.5,0.024011821204285185,0.25637236793498336,0.22977465829331364,11.7,32.8,7.1,4.9
410386001049,97338,31-Town: Fringe,6-Not eligible for either TAS or SWP,688,259,56,20.42,310,994,0.827,0.376453488372093,0.08139534883720931,6,8.4,25.7,28,37.9,0.03243791180942727,0.22757222503801317,0.19766852508869742,13.8,31.2,6,7.8
410386001049,97338,31-Town: Fringe,6-Not eligible for either TAS or SWP,688,259,56,20.42,310,994,0.827,0.376453488372093,0.08139534883720931,7,17.3,34.1,25,23.6,0.03243791180942727,0.22757222503801317,0.19766852508869742,13.8,31.2,6,7.8
410386001049,97338,31-Town: Fringe,6-Not eligible for either TAS or SWP,688,259,56,20.42,310,994,0.827,0.376453488372093,0.08139534883720931,8,9.4,41.4,29.6,19.7,0.03243791180942727,0.22757222503801317,0.19766852508869742,13.8,31.2,6,7.8
410002301201,97123,12-City: Mid-size,6-Not eligible for either TAS or SWP,548,123,38,22.64,331,1150,1.053,0.22445255474452555,0.06934306569343066,3,34.2,21.5,32.9,11.4,0.06018210082167444,0.23584277148567623,0.17210748389962247,18.6,22.4,8.5,10
410002301201,97123,12-City: Mid-size,6-Not eligible for either TAS or SWP,548,123,38,22.64,331,1150,1.053,0.22445255474452555,0.06934306569343066,4,25.3,24,22.7,28,0.06018210082167444,0.23584277148567623,0.17210748389962247,18.6,22.4,8.5,10
410002301201,97123,12-City: Mid-size,6-Not eligible for either TAS or SWP,548,123,38,22.64,331,1150,1.053,0.22445255474452555,0.06934306569343066,5,26.6,34.2,19,20.3,0.06018210082167444,0.23584277148567623,0.17210748389962247,18.6,22.4,8.5,10
410002301201,97123,12-City: Mid-size,6-Not eligible for either TAS or SWP,548,123,38,22.64,331,1150,1.053,0.22445255474452555,0.06934306569343066,6,36.2,29.8,21.3,12.8,0.06018210082167444,0.23584277148567623,0.17210748389962247,18.6,22.4,8.5,10
410112000670,97322,13-City: Small,5-Eligible for Title I SWP provides SWP program,343,196,44,17.29,238,640,0.925,0.5714285714285714,0.1282798833819242,3,15.7,17.6,25.5,41.2,0.014710689767898006,0.2876757110166721,0.2363517489375613,10.6,29.8,8.5,5.8
410112000670,97322,13-City: Small,5-Eligible for Title I SWP provides SWP program,343,196,44,17.29,238,640,0.925,0.5714285714285714,0.1282798833819242,4,9.8,29.4,17.6,43.1,0.014710689767898006,0.2876757110166721,0.2363517489375613,10.6,29.8,8.5,5.8
410112000670,97322,13-City: Small,5-Eligible for Title I SWP provides SWP program,343,196,44,17.29,238,640,0.925,0.5714285714285714,0.1282798833819242,5,9.4,50.9,20.8,18.9,0.014710689767898006,0.2876757110166721,0.2363517489375613,10.6,29.8,8.5,5.8
410450001416,97524,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,47,11,4,15.67,277,3147,0.886,0.23404255319148937,0.0851063829787234,3,NA,NA,NA,NA,0.034722222222222224,0.2708333333333333,0.27314814814814814,10,33.4,8.3,5.7
410450001416,97524,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,47,11,4,15.67,277,3147,0.886,0.23404255319148937,0.0851063829787234,4,NA,NA,NA,NA,0.034722222222222224,0.2708333333333333,0.27314814814814814,10,33.4,8.3,5.7
